AccountId,AccountNum,DateOpen,ClientId,ClientName,TotalAmt,CutoffDt
180,40702810719060001998,2020-11-04,180,Клиент 180,1360112.00,2020-11-04
180,40702810719060001998,2020-11-04,180,Клиент 180,1114782.51,2020-11-01
181,40702810703260005205,2020-11-01,181,Клиент 181,1244412.34,2020-11-01
181,40702810703260005205,2020-11-01,181,Клиент 181,1704180.80,2020-11-02
182,40702810728260003279,2020-11-02,182,Клиент 182,861077.89,2020-11-02
182,40702810728260003279,2020-11-02,182,Клиент 182,1509235.29,2020-11-03
183,40702810530060006981,2020-11-03,183,Клиент 183,1114858.63,2020-11-04
183,40702810530060006981,2020-11-03,183,Клиент 183,1360215.20,2020-11-03
184,40702810929060003799,2020-11-04,184,Клиент 184,1704284.02,2020-11-01
184,40702810929060003799,2020-11-04,184,Клиент 184,1244491.77,2020-11-04
185,40702810828260002316,2020-11-01,185,Клиент 185,1509314.72,2020-11-02
185,40702810828260002316,2020-11-01,185,Клиент 185,861154.02,2020-11-01
186,40702810930260001564,2020-11-02,186,Клиент 186,1360318.40,2020-11-02
186,40702810930260001564,2020-11-02,186,Клиент 186,1114934.75,2020-11-03
187,40702810500560009134,2020-11-03,187,Клиент 187,1704387.20,2020-11-04
187,40702810500560009134,2020-11-03,187,Клиент 187,1244571.20,2020-11-03
188,40802810534060000016,2020-11-04,188,Клиент 188,861230.12,2020-11-04
188,40802810534060000016,2020-11-04,188,Клиент 188,1509394.15,2020-11-01
189,40702810700000100514,2020-11-01,189,Клиент 189,1115010.87,2020-11-02
189,40702810700000100514,2020-11-01,189,Клиент 189,1360421.60,2020-11-01
190,40702810500000100028,2020-11-02,190,Клиент 190,1704490.40,2020-11-03
190,40702810500000100028,2020-11-02,190,Клиент 190,1244650.63,2020-11-02
191,40702810544420006967,2020-11-03,191,Клиент 191,1509473.58,2020-11-04
191,40702810544420006967,2020-11-03,191,Клиент 191,861306.24,2020-11-03
192,40802810612180000970,2020-11-04,192,Клиент 192,1360524.80,2020-11-04
192,40802810612180000970,2020-11-04,192,Клиент 192,1115086.99,2020-11-01
193,40702810513500005615,2020-11-01,193,Клиент 193,1704593.60,2020-11-02
193,40702810513500005615,2020-11-01,193,Клиент 193,1244730.06,2020-11-01
194,40802810810180003342,2020-11-02,194,Клиент 194,861382.36,2020-11-02
194,40802810810180003342,2020-11-02,194,Клиент 194,1509553.03,2020-11-03
195,40802810333500009199,2020-11-03,195,Клиент 195,1115163.11,2020-11-04
195,40802810333500009199,2020-11-03,195,Клиент 195,1360628.02,2020-11-03
196,40802810334420005667,2020-11-04,196,Клиент 196,1704696.80,2020-11-01
196,40802810334420005667,2020-11-04,196,Клиент 196,1244809.49,2020-11-04
197,40802810523110008668,2020-11-01,197,Клиент 197,861458.48,2020-11-01
197,40802810523110008668,2020-11-01,197,Клиент 197,1509632.45,2020-11-02
198,40802810523140501452,2020-11-02,198,Клиент 198,1115239.23,2020-11-03
198,40802810523140501452,2020-11-02,198,Клиент 198,1360731.20,2020-11-02
199,40702810810430000175,2020-11-03,199,Клиент 199,1704800.00,2020-11-04
199,40702810810430000175,2020-11-03,199,Клиент 199,1244888.92,2020-11-03
200,40802810331550002570,2020-11-04,200,Клиент 200,1509711.88,2020-11-01
200,40802810331550002570,2020-11-04,200,Клиент 200,861534.60,2020-11-04
201,40702810410630001407,2020-11-01,201,Клиент 201,1360834.40,2020-11-01
201,40702810410630001407,2020-11-01,201,Клиент 201,1115315.35,2020-11-02
202,40702810400000051167,2020-11-02,202,Клиент 202,1704903.20,2020-11-03
202,40702810400000051167,2020-11-02,202,Клиент 202,1244968.35,2020-11-02
203,40702810936000002185,2020-11-03,203,Клиент 203,1509791.31,2020-11-04
203,40702810936000002185,2020-11-03,203,Клиент 203,861610.72,2020-11-03
204,40802810510560000117,2020-11-04,204,Клиент 204,1115391.48,2020-11-01
204,40802810510560000117,2020-11-04,204,Клиент 204,1360937.60,2020-11-04
205,40702810700000018059,2020-11-01,205,Клиент 205,1245047.80,2020-11-01
205,40702810700000018059,2020-11-01,205,Клиент 205,1705006.40,2020-11-02
206,40702810210190000488,2020-11-02,206,Клиент 206,861686.84,2020-11-02
206,40702810210190000488,2020-11-02,206,Клиент 206,1509870.74,2020-11-03
207,40702810909510004628,2020-11-03,207,Клиент 207,1361040.80,2020-11-03
207,40702810909510004628,2020-11-03,207,Клиент 207,1115467.58,2020-11-04
208,40702810905030000049,2020-11-04,208,Клиент 208,1245127.22,2020-11-04
208,40702810905030000049,2020-11-04,208,Клиент 208,1705109.60,2020-11-01
209,40702810200000172013,2020-11-01,209,Клиент 209,1509950.17,2020-11-02
209,40702810200000172013,2020-11-01,209,Клиент 209,861762.96,2020-11-01
210,40702810718310004782,2020-11-02,210,Клиент 210,1115543.70,2020-11-03
210,40702810718310004782,2020-11-02,210,Клиент 210,1361144.00,2020-11-02
211,40802810510180006872,2020-11-03,211,Клиент 211,1705212.80,2020-11-04
211,40802810510180006872,2020-11-03,211,Клиент 211,1245206.65,2020-11-03
212,40702810008180000150,2020-11-04,212,Клиент 212,1510029.60,2020-11-01
212,40702810008180000150,2020-11-04,212,Клиент 212,861839.08,2020-11-04
213,40702810414640005632,2020-11-01,213,Клиент 213,1115619.82,2020-11-02
213,40702810414640005632,2020-11-01,213,Клиент 213,1361247.20,2020-11-01
214,40702810710520006303,2020-11-02,214,Клиент 214,1245286.08,2020-11-02
214,40702810710520006303,2020-11-02,214,Клиент 214,1705316.02,2020-11-03
215,40802810300020099523,2020-11-03,215,Клиент 215,861915.21,2020-11-03
215,40802810300020099523,2020-11-03,215,Клиент 215,1510109.03,2020-11-04
216,40802810210450007633,2020-11-04,216,Клиент 216,1361350.40,2020-11-04
216,40802810210450007633,2020-11-04,216,Клиент 216,1115695.94,2020-11-01
217,40702810020640000830,2020-11-01,217,Клиент 217,1245365.51,2020-11-01
217,40702810020640000830,2020-11-01,217,Клиент 217,1705419.20,2020-11-02
218,40802810522520007762,2020-11-02,218,Клиент 218,1510188.46,2020-11-03
218,40802810522520007762,2020-11-02,218,Клиент 218,861991.31,2020-11-02
219,40702810334250000063,2020-11-03,219,Клиент 219,1361453.60,2020-11-03
219,40702810334250000063,2020-11-03,219,Клиент 219,1115772.06,2020-11-04
220,40702810600000214429,2020-11-04,220,Клиент 220,1245444.94,2020-11-04
220,40702810600000214429,2020-11-04,220,Клиент 220,1705522.40,2020-11-01
221,40702810300000029930,2020-11-01,221,Клиент 221,862067.43,2020-11-01
221,40702810300000029930,2020-11-01,221,Клиент 221,1510267.89,2020-11-02
222,40702810300000151497,2020-11-02,222,Клиент 222,1115848.18,2020-11-03
222,40702810300000151497,2020-11-02,222,Клиент 222,1361556.80,2020-11-02
223,40702810700000191329,2020-11-03,223,Клиент 223,1245524.37,2020-11-03
223,40702810700000191329,2020-11-03,223,Клиент 223,1705625.60,2020-11-04
224,40702810700000088474,2020-11-04,224,Клиент 224,862143.55,2020-11-04
224,40702810700000088474,2020-11-04,224,Клиент 224,1510347.34,2020-11-01
225,40802810200000038154,2020-11-01,225,Клиент 225,1115924.30,2020-11-02
225,40802810200000038154,2020-11-01,225,Клиент 225,1361660.02,2020-11-01
226,40802810800000083101,2020-11-02,226,Клиент 226,1705728.80,2020-11-03
226,40802810800000083101,2020-11-02,226,Клиент 226,1245603.80,2020-11-02
227,40702810900000143067,2020-11-03,227,Клиент 227,862219.67,2020-11-03
227,40702810900000143067,2020-11-03,227,Клиент 227,1510426.76,2020-11-04
228,40802810100000033712,2020-11-04,228,Клиент 228,1116000.42,2020-11-01
228,40802810100000033712,2020-11-04,228,Клиент 228,1361763.20,2020-11-04
229,40802810500000062930,2020-11-01,229,Клиент 229,1705832.00,2020-11-02
229,40802810500000062930,2020-11-01,229,Клиент 229,1245683.23,2020-11-01
230,40702978700000023287,2020-11-02,230,Клиент 230,862295.79,2020-11-02
230,40702978700000023287,2020-11-02,230,Клиент 230,1510506.19,2020-11-03
231,40702810700000137862,2020-11-03,231,Клиент 231,1361866.40,2020-11-03
231,40702810700000137862,2020-11-03,231,Клиент 231,1116076.54,2020-11-04
232,40702810600000029931,2020-11-04,232,Клиент 232,1705935.20,2020-11-01
232,40702810600000029931,2020-11-04,232,Клиент 232,1245762.66,2020-11-04
233,40802810100000037459,2020-11-01,233,Клиент 233,1510585.62,2020-11-02
233,40802810100000037459,2020-11-01,233,Клиент 233,862371.91,2020-11-01
234,40802810300000015381,2020-11-02,234,Клиент 234,1361969.60,2020-11-02
234,40802810300000015381,2020-11-02,234,Клиент 234,1116152.67,2020-11-03
235,40702810814400002358,2020-11-03,235,Клиент 235,1706038.40,2020-11-04
235,40702810814400002358,2020-11-03,235,Клиент 235,1245842.11,2020-11-03
236,40702810600000272924,2020-11-04,236,Клиент 236,1510665.05,2020-11-01
236,40702810600000272924,2020-11-04,236,Клиент 236,862448.03,2020-11-04
237,40802810100000032467,2020-11-01,237,Клиент 237,1116228.77,2020-11-02
237,40802810100000032467,2020-11-01,237,Клиент 237,1362072.80,2020-11-01
238,40702810042260008413,2020-11-02,238,Клиент 238,1245921.53,2020-11-02
238,40702810042260008413,2020-11-02,238,Клиент 238,1706141.60,2020-11-03
239,40702810135260007525,2020-11-03,239,Клиент 239,862524.15,2020-11-03
239,40702810135260007525,2020-11-03,239,Клиент 239,1510744.48,2020-11-04
240,40702810000020024561,2020-11-04,240,Клиент 240,1116304.89,2020-11-01
240,40702810000020024561,2020-11-04,240,Клиент 240,1362176.00,2020-11-04
241,40702810108560006432,2020-11-01,241,Клиент 241,1246000.96,2020-11-01
241,40702810108560006432,2020-11-01,241,Клиент 241,1706244.80,2020-11-02
242,40802810027360000087,2020-11-02,242,Клиент 242,1510823.91,2020-11-03
242,40802810027360000087,2020-11-02,242,Клиент 242,862600.27,2020-11-02
243,40802810300000018692,2020-11-03,243,Клиент 243,1116381.01,2020-11-04
243,40802810300000018692,2020-11-03,243,Клиент 243,1362279.20,2020-11-03
244,40802810300000019206,2020-11-04,244,Клиент 244,1706348.02,2020-11-01
244,40802810300000019206,2020-11-04,244,Клиент 244,1246080.39,2020-11-04
245,40802810600000002793,2020-11-01,245,Клиент 245,862676.40,2020-11-01
245,40802810600000002793,2020-11-01,245,Клиент 245,1510903.34,2020-11-02
246,40802810134000005994,2020-11-02,246,Клиент 246,1116457.13,2020-11-03
246,40802810134000005994,2020-11-02,246,Клиент 246,1362382.40,2020-11-02
247,40703810437560004667,2020-11-03,247,Клиент 247,1706451.20,2020-11-04
247,40703810437560004667,2020-11-03,247,Клиент 247,1246159.82,2020-11-03
248,40802810523050000071,2020-11-04,248,Клиент 248,1510982.77,2020-11-01
248,40802810523050000071,2020-11-04,248,Клиент 248,862752.50,2020-11-04
249,40802810514540000049,2020-11-01,249,Клиент 249,1362485.60,2020-11-01
249,40802810514540000049,2020-11-01,249,Клиент 249,1116533.25,2020-11-02
250,40702810627510001712,2020-11-02,250,Клиент 250,1706554.40,2020-11-03
250,40702810627510001712,2020-11-02,250,Клиент 250,1246239.25,2020-11-02
251,40702810303510007205,2020-11-03,251,Клиент 251,862828.62,2020-11-03
251,40702810303510007205,2020-11-03,251,Клиент 251,1511062.20,2020-11-04
252,40802810602510009118,2020-11-04,252,Клиент 252,1116609.37,2020-11-01
252,40802810602510009118,2020-11-04,252,Клиент 252,1362588.80,2020-11-04
253,40802810010680006468,2020-11-01,253,Клиент 253,1706657.60,2020-11-02
253,40802810010680006468,2020-11-01,253,Клиент 253,1246318.68,2020-11-01
254,40802810010680009054,2020-11-02,254,Клиент 254,1511141.65,2020-11-03
254,40802810010680009054,2020-11-02,254,Клиент 254,862904.74,2020-11-02
255,40702810912440001856,2020-11-03,255,Клиент 255,1116685.49,2020-11-04
255,40702810912440001856,2020-11-03,255,Клиент 255,1362692.02,2020-11-03
256,40702810543450000892,2020-11-04,256,Клиент 256,1246398.11,2020-11-04
256,40702810543450000892,2020-11-04,256,Клиент 256,1706760.80,2020-11-01
257,40802810512440002809,2020-11-01,257,Клиент 257,862980.86,2020-11-01
257,40802810512440002809,2020-11-01,257,Клиент 257,1511221.07,2020-11-02
258,40702810912510003195,2020-11-02,258,Клиент 258,1362795.20,2020-11-02
258,40702810912510003195,2020-11-02,258,Клиент 258,1116761.61,2020-11-03
259,40702810016160000282,2020-11-03,259,Клиент 259,1706864.00,2020-11-04
259,40702810016160000282,2020-11-03,259,Клиент 259,1246477.54,2020-11-03
260,40802810900000009357,2020-11-04,260,Клиент 260,863056.98,2020-11-04
260,40802810900000009357,2020-11-04,260,Клиент 260,1511300.50,2020-11-01
261,40802810714540005624,2020-11-01,261,Клиент 261,1362898.40,2020-11-01
261,40802810714540005624,2020-11-01,261,Клиент 261,1116837.73,2020-11-02
262,40702810510310000285,2020-11-02,262,Клиент 262,1246556.97,2020-11-02
262,40702810510310000285,2020-11-02,262,Клиент 262,1706967.20,2020-11-03
263,40702810037000002783,2020-11-03,263,Клиент 263,1511379.93,2020-11-04
263,40702810037000002783,2020-11-03,263,Клиент 263,863133.10,2020-11-03
264,40702810200000085249,2020-11-04,264,Клиент 264,1363001.60,2020-11-04
264,40702810200000085249,2020-11-04,264,Клиент 264,1116913.86,2020-11-01
265,40702810400000021511,2020-11-01,265,Клиент 265,1246636.42,2020-11-01
265,40702810400000021511,2020-11-01,265,Клиент 265,1707070.40,2020-11-02
266,40702810400000021977,2020-11-02,266,Клиент 266,863209.22,2020-11-02
266,40702810400000021977,2020-11-02,266,Клиент 266,1511459.36,2020-11-03
267,40702810200000143699,2020-11-03,267,Клиент 267,1363104.80,2020-11-03
267,40702810200000143699,2020-11-03,267,Клиент 267,1116989.96,2020-11-04
268,40702810400000097406,2020-11-04,268,Клиент 268,1707173.60,2020-11-01
268,40702810400000097406,2020-11-04,268,Клиент 268,1246715.84,2020-11-04
269,40802810500000021515,2020-11-01,269,Клиент 269,863285.34,2020-11-01
269,40802810500000021515,2020-11-01,269,Клиент 269,1511538.79,2020-11-02
270,40802810100000021449,2020-11-02,270,Клиент 270,1363208.00,2020-11-02
270,40802810100000021449,2020-11-02,270,Клиент 270,1117066.08,2020-11-03
271,40702810310650002023,2020-11-03,271,Клиент 271,1707276.80,2020-11-04
271,40702810310650002023,2020-11-03,271,Клиент 271,1246795.27,2020-11-03
272,40802810004000000016,2020-11-04,272,Клиент 272,1511618.22,2020-11-01
272,40802810004000000016,2020-11-04,272,Клиент 272,863361.46,2020-11-04
273,40702810037030000111,2020-11-01,273,Клиент 273,1363311.20,2020-11-01
273,40702810037030000111,2020-11-01,273,Клиент 273,1117142.20,2020-11-02
274,40802810009560000932,2020-11-02,274,Клиент 274,1246874.70,2020-11-02
274,40802810009560000932,2020-11-02,274,Клиент 274,1707380.02,2020-11-03
275,40802810438060000015,2020-11-03,275,Клиент 275,1511697.65,2020-11-04
275,40802810438060000015,2020-11-03,275,Клиент 275,863437.59,2020-11-03
276,40802810606210007034,2020-11-04,276,Клиент 276,1117218.32,2020-11-01
276,40802810606210007034,2020-11-04,276,Клиент 276,1363414.40,2020-11-04
277,40702810710510000002,2020-11-01,277,Клиент 277,1246954.13,2020-11-01
277,40702810710510000002,2020-11-01,277,Клиент 277,1707483.20,2020-11-02
278,40702810909560000129,2020-11-02,278,Клиент 278,1511777.08,2020-11-03
278,40702810909560000129,2020-11-02,278,Клиент 278,863513.69,2020-11-02
279,40702810724410000130,2020-11-03,279,Клиент 279,1117294.44,2020-11-04
279,40702810724410000130,2020-11-03,279,Клиент 279,1363517.60,2020-11-03
280,40702810707510000552,2020-11-04,280,Клиент 280,1247033.56,2020-11-04
280,40702810707510000552,2020-11-04,280,Клиент 280,1707586.40,2020-11-01
281,40702810310710009752,2020-11-01,281,Клиент 281,863589.81,2020-11-01
281,40702810310710009752,2020-11-01,281,Клиент 281,1511856.51,2020-11-02
282,40802810120460009176,2020-11-02,282,Клиент 282,1363620.80,2020-11-02
282,40802810120460009176,2020-11-02,282,Клиент 282,1117370.56,2020-11-03
283,40802810610140002330,2020-11-03,283,Клиент 283,1247112.99,2020-11-03
283,40802810610140002330,2020-11-03,283,Клиент 283,1707689.60,2020-11-04
284,40702810300000165043,2020-11-04,284,Клиент 284,863665.93,2020-11-04
284,40702810300000165043,2020-11-04,284,Клиент 284,1511935.96,2020-11-01
285,40702810235460000186,2020-11-01,285,Клиент 285,1117446.68,2020-11-02
285,40702810235460000186,2020-11-01,285,Клиент 285,1363724.02,2020-11-01
286,40802810810160000304,2020-11-02,286,Клиент 286,1247192.42,2020-11-02
286,40802810810160000304,2020-11-02,286,Клиент 286,1707792.80,2020-11-03
287,40702810300000057054,2020-11-03,287,Клиент 287,1512015.38,2020-11-04
287,40702810300000057054,2020-11-03,287,Клиент 287,863742.05,2020-11-03
288,40702810300000029134,2020-11-04,288,Клиент 288,1117522.80,2020-11-01
288,40702810300000029134,2020-11-04,288,Клиент 288,1363827.20,2020-11-04
289,40702810100000095177,2020-11-01,289,Клиент 289,1247271.85,2020-11-01
289,40702810100000095177,2020-11-01,289,Клиент 289,1707896.00,2020-11-02
290,40702810000000015639,2020-11-02,290,Клиент 290,1512094.81,2020-11-03
